zip_code,longitude,latitude
95335,-121.2827,37.8209
95336,-120.2667,37.2496
95337,-120.7252,37.3763
95338,-120.0526,38.2262
95340,-121.2132,37.8134
95341,-121.2344,37.7808
95343,-119.9219,37.4931
95344,-120.4649,37.2983
95345,-120.5144,37.2308
95346,-120.48,37.3082
95347,-120.48,37.3082
95348,-119.9601,37.5757
95350,-120.1794,38.0675
95351,-120.2988,37.8108
95352,-120.508,37.3302
95353,-121.0113,37.6746
95354,-120.9966,37.6236
95355,-121.0191,37.6566
95356,-120.9999,37.6424
95357,-120.9749,37.6409
95358,-120.9482,37.6717
95360,-121.0252,37.7005
95361,-120.8817,37.6693
95363,-121.0438,37.6237
95364,-121.0805,37.3097
95365,-120.8377,37.7741
95366,-121.1648,37.4826
95367,-119.9242,38.3398
95368,-120.3124,37.3585
95369,-121.1284,37.7491
95370,-120.942,37.7298
95372,-121.0864,37.7083
95373,-120.378,37.5354
95374,-120.3368,37.9957
95375,-120.2624,37.9926
95376,-120.3108,37.9666
95377,-120.8764,37.3283
95378,-120.0101,38.2042
95379,-121.4345,37.7383
95380,-121.4955,37.6567
95381,-121.433,37.6761
95382,-120.2357,37.9678
95383,-120.8535,37.4888
95385,-120.8428,37.4994
95386,-120.8517,37.5239
95387,-120.2178,38.0454
95388,-121.2581,37.6176
95389,-120.7292,37.652
95391,-121.2255,37.5452
95397,-120.6045,37.4014
95401,-119.6489,37.7314
95402,-121.5397,37.7695
95403,-121.0191,37.6566
95404,-122.7547,38.4432
95405,-122.7096,38.4399
95406,-122.7473,38.4822
95407,-122.6878,38.4534
95409,-122.6727,38.4386
95410,-122.7096,38.4399
95412,-122.7339,38.4089
95415,-122.6393,38.4592
95416,-123.72,39.2131
95417,-123.3539,38.7026
95418,-123.3856,39.0197
95419,-122.4843,38.3141
95420,-123.5527,39.6949
95421,-123.2154,39.2214
95422,-122.9485,38.425
95423,-123.7944,39.3629
95424,-123.1965,38.5918
95425,-122.636,38.9576
95426,-122.6558,39.0664
95427,-122.65,38.9666
95428,-123.0074,38.7931
95429,-122.7132,38.8155
95430,-123.5873,39.2767
95431,-123.0585,39.82
95432,-123.3372,39.7043
95433,-123.0057,38.3929
95435,-122.5055,38.3348
95436,-123.7219,39.1593
95437,-122.4867,38.2993
95439,-122.9009,38.9639
95441,-122.9042,38.4923
95442,-123.7703,39.4402
95443,-122.7761,38.4947
95444,-122.8834,38.7173
95445,-122.5196,38.3662
95446,-122.5343,38.9454
95448,-122.8676,38.4335
95449,-123.5399,38.8251
95450,-122.9965,38.5055
95451,-122.862,38.6184
95452,-123.0703,38.938
95453,-123.1974,38.4987
95454,-122.7777,38.9421
95456,-122.5547,38.4168
95457,-122.9328,39.047
95458,-123.4929,39.6627
95459,-123.761,39.2639
95460,-122.5914,38.8915
95461,-122.7846,39.0783
95462,-123.6523,39.0097
95463,-123.7739,39.3173
95464,-122.6487,38.7824
95465,-123.0172,38.4706
95466,-123.5268,39.185
95467,-122.8315,39.1194
95468,-122.9954,38.4087
95469,-123.5484,39.0933
95470,-122.5407,38.8036
95471,-123.6,38.9152
95472,-123.0647,39.3932
95473,-123.2243,39.2779
95476,-123.0331,38.4905
95480,-122.8433,38.3941
95481,-122.8227,38.4022
95482,-122.4696,38.2849
95485,-123.3478,38.7082
95486,-123.1658,39.1269
95487,-123.1951,39.1552
95488,-122.9144,39.1804
95490,-123.0242,38.4741
95492,-122.4375,38.2725
95493,-123.7686,39.6843
95494,-123.3679,39.4493
95497,-122.8073,38.5443
95501,-122.971,39.1821
95502,-123.2973,38.9235
95503,-123.4675,38.7256
95511,-124.1573,40.7938
95514,-124.1737,40.7965
95518,-124.1593,40.7592
95519,-123.6192,40.1676
95521,-123.6576,40.2987
95524,-124.0856,40.8685
95525,-124.0834,40.9465
95526,-124.0765,40.8742
95527,-124.0552,40.8266
95528,-123.8913,40.9374
95531,-123.5794,40.4298
95532,-123.4113,40.7897
95534,-123.9743,40.507
95536,-124.1332,41.7817
95537,-124.2005,41.7561
95538,-124.1737,40.7965
95540,-124.2514,40.5259
95542,-124.2174,40.7268
95543,-124.166,41.8382
95545,-124.1473,40.5835
95546,-123.7991,40.0864
95547,-123.831,41.9056
95548,-124.0972,40.2421
95549,-123.718,41.1806
95550,-124.0847,40.5485
95551,-124.0387,41.5804
95552,-123.8826,40.6405
95553,-123.8486,40.7775
95554,-124.2251,40.6589
95555,-123.3904,40.3316
95556,-123.8077,40.2397
95558,-123.7945,40.2841
95559,-124.0317,41.3596
95560,-123.5399,41.3115
95562,-124.2271,40.2868
95563,-123.7735,40.2008
95564,-123.8604,40.1225
95565,-124.1102,40.4987
95567,-123.573,40.8558
95568,-124.1936,40.8037
95569,-124.0517,40.4583
95570,-124.1587,41.9404
95571,-123.4634,41.4533
95573,-123.9095,40.3437
95585,-124.1153,41.0966
95587,-123.9024,40.3224
95589,-123.6276,40.9484
95595,-123.6615,39.8481
95601,-123.7552,39.9465
95602,-124.0139,40.0231
95603,-123.3911,40.2147
95604,-120.823,38.4194
95605,-121.0944,38.9829
95606,-121.08,38.9115
95607,-121.067,38.9029
95608,-121.5325,38.5927
95609,-122.2039,38.8065
95610,-122.0912,38.7209
95611,-121.3287,38.6284
95612,-121.3272,38.6257
95613,-121.2692,38.6946
95614,-121.28,38.7072
95615,-121.5641,38.3945
95616,-120.8891,38.8
95617,-120.9802,38.8923
95618,-121.563,38.3137
95619,-121.7418,38.5538
95620,-121.7253,38.5494
95621,-121.6676,38.5462
95623,-120.8145,38.6865
95624,-121.8088,38.4403
95625,-121.3075,38.6952
95626,-120.8498,38.633
95627,-121.3599,38.4232
95628,-122.0168,38.43
95629,-121.4497,38.7233
95630,-122.0152,38.7061
95631,-121.2611,38.6554
95632,-120.6763,38.5234
95633,-121.1529,38.6709
95634,-120.7224,39.0682
95635,-121.3,38.2691
95636,-120.8567,38.8665
95637,-120.7599,38.9185
95638,-120.9001,38.9143
95639,-120.5098,38.6489
95640,-122.2036,38.8407
95641,-121.1729,38.3119
95642,-121.5143,38.3702
95644,-120.9418,38.3324
95645,-121.6066,38.157
95646,-120.7573,38.3545
95648,-120.5294,38.456
95650,-121.7334,38.8517
95651,-120.0736,38.6918
95652,-121.2908,38.8942
95653,-121.1698,38.8071
95654,-120.9238,38.8278
95655,-121.3955,38.6621
95656,-121.3981,38.6599
95658,-121.9721,38.6802
95659,-120.7752,38.3515
95660,-121.291,38.5579
95661,-120.7304,38.55
95662,-121.143,38.8763
95663,-121.557,38.8657
95664,-121.3781,38.6707
95665,-121.234,38.7346
95666,-121.2256,38.6845
95667,-121.1791,38.8567
95668,-121.0308,38.8135
95669,-120.6544,38.4049
95670,-120.423,38.5067
95671,-120.8046,38.7195
95672,-121.4982,38.8115
95673,-120.8819,38.4916
95674,-121.2761,38.6072
95675,-121.1694,38.7065
95676,-120.9945,38.7194
95677,-121.4479,38.6895
95678,-121.4773,38.967
95679,-120.743,38.5463
95680,-121.7052,38.8702
95681,-121.2366,38.7877
95682,-121.2867,38.7609
95683,-122.3079,38.8953
95684,-121.5594,38.2386
95685,-121.368,38.9953
95686,-120.9641,38.6465
95687,-121.0964,38.5143
95688,-120.5949,38.5953
95689,-120.7951,38.4175
95690,-121.4236,38.2261
95691,-121.9538,38.3482
95692,-121.9887,38.3847
95693,-120.6017,38.4765
95694,-121.5443,38.2396
95695,-121.5516,38.5673
95696,-121.4235,39.0337
95697,-121.2303,38.3983
95698,-121.9676,38.5322
95699,-121.8052,38.6816
95701,-122.0168,38.43
95703,-121.8066,38.7343
95709,-121.9191,38.8204
95712,-120.8533,38.4411
95713,-120.7531,39.2441
95714,-120.9905,38.9955
95715,-120.6743,38.747
95717,-120.9666,39.143
95720,-120.9549,39.0783
95721,-120.8262,39.1978
95722,-120.611,39.2747
95724,-120.8601,39.171
95726,-120.2569,38.7825
95728,-120.0721,38.8152
95735,-121.0292,39.0031
95736,-120.4317,39.2966
95741,-120.5427,38.7708
95742,-120.4259,39.317
95746,-120.1242,38.8092
95747,-120.9713,39.0375
95757,-121.3016,38.5891
95758,-121.2153,38.5981
95759,-121.1897,38.7435
95762,-121.3372,38.7703
95763,-121.4294,38.4081
95765,-121.437,38.4243
95776,-121.3752,38.407
95798,-121.068,38.685
95799,-121.175,38.678
95811,-121.2677,38.8136
95812,-121.7411,38.6808
95813,-121.5291,38.5805
95814,-121.5715,38.5713
95815,-121.488,38.5762
95816,-121.4943,38.5822
95817,-121.4475,38.6026
95818,-121.4922,38.5804
95819,-121.4443,38.6093
95820,-121.4675,38.5728
95821,-121.4583,38.5498
95822,-121.4929,38.5568
95823,-121.4366,38.5683
95824,-121.4451,38.5347
95825,-121.3837,38.6239
95826,-121.4935,38.5091
95827,-121.4438,38.4797
95828,-121.4419,38.5178
95829,-121.4057,38.5892
95830,-121.3693,38.5539
95831,-121.3286,38.5662
95832,-121.4006,38.4826
95833,-121.344,38.4689
95834,-121.2772,38.4896
95835,-121.5297,38.4962
95836,-121.4883,38.4695
95837,-121.5053,38.6157
95838,-121.5072,38.6383
95840,-121.4834,38.6626
95841,-121.5343,38.7198
95842,-121.603,38.6817
95843,-121.444,38.6406
95851,-121.4933,38.5816
95852,-121.3406,38.6627
95853,-121.3494,38.6865
95860,-121.3648,38.7159
95864,-121.4475,38.6026
95865,-121.4475,38.6026
95866,-121.4475,38.6026
95867,-121.3799,38.6105
95894,-121.3769,38.5878
95899,-121.3978,38.596
95901,-121.3978,38.596
95903,-121.4933,38.5816
95910,-121.4933,38.5816
95912,-121.5549,38.5383
95913,-121.5105,39.1663
95914,-121.3604,39.1115
95915,-120.8483,39.4826
95916,-122.0274,39.0138
95917,-122.1927,39.6197
95918,-121.3653,39.423
95919,-121.3144,39.9324
95920,-121.3689,39.6776
95922,-121.7189,39.4162
95923,-121.3303,39.2882
95924,-121.2612,39.4525
95925,-121.9515,39.4568
95926,-121.0098,39.482
95927,-121.1496,40.1828
95928,-121.02,39.1988
95929,-121.1936,39.4685
95930,-121.8444,39.7458
95932,-121.9398,39.8117
95934,-121.8113,39.7224
95935,-121.8414,39.7301
95936,-121.1675,39.5302
95937,-122.0277,39.2345
95938,-120.9248,40.0673
95939,-121.2256,39.3662
95940,-120.8344,39.569
95941,-121.9992,38.887
95942,-121.7886,39.633
95943,-122.6124,39.5306
95944,-121.2669,39.622
95945,-121.2423,39.521
95946,-121.5827,39.9917
95947,-122.0384,39.6069
95948,-120.8171,39.5299
95949,-121.0069,39.2081
95950,-121.2026,39.2019
95951,-120.9014,40.1699
95953,-121.7137,39.3532
95954,-121.0938,39.1193
95955,-121.8927,39.0744
95956,-122.0085,39.7386
95957,-121.6923,39.2601
95958,-121.58,39.8912
95959,-122.1849,39.3163
95960,-121.0298,39.8991
95961,-121.8061,39.052
95962,-121.7644,39.5522
95963,-120.9717,39.3017
95965,-121.0891,39.3765
95966,-121.5497,39.0861
95967,-121.2663,39.3459
95968,-122.2534,39.7314
95969,-121.5751,39.6054
95970,-121.4698,39.4877
95971,-121.6551,39.7155
95972,-121.5454,39.4361
95973,-121.6069,39.7555
95974,-122.0519,39.4168
95975,-120.9698,39.9284
95976,-121.3252,39.4256
95977,-121.8673,39.8032
95978,-121.748,39.4959
95979,-121.1509,39.2286
95980,-121.8331,39.7346
95981,-121.2807,39.1948
95982,-121.5269,39.9077
95983,-122.5393,39.3176
95984,-121.3222,39.9175
95986,-121.045,39.687
95987,-121.7758,39.1779
95988,-120.7353,40.0357
95991,-121.1268,40.0509
95992,-120.8,39.3569
95993,-122.2162,39.1337
96001,-122.2597,39.5353
96002,-121.6202,39.1051
96003,-121.6116,39.023
96006,-121.6611,39.1237
96007,-122.4116,40.5605
96008,-122.3339,40.5486
96009,-122.353,40.6278
96010,-120.9432,41.2175
96011,-122.3282,40.4574
96013,-122.0724,40.7409
96014,-121.1286,41.1315
96015,-123.229,40.748
96016,-121.825,40.9749
96017,-121.655,40.8949
96019,-122.764,41.3833
96020,-120.9218,41.4664
96021,-121.5677,40.9337
96022,-122.3161,41.1103
96023,-122.3683,40.6969
96024,-121.2273,40.2975
96025,-122.196,39.9296
96027,-122.3375,40.3691
96028,-121.9739,41.9194
96029,-122.9239,40.6342
96031,-122.2734,41.2124
96032,-123.01,41.4463
96033,-121.4606,41.0393
96034,-122.4918,39.9024
96035,-123.2363,41.2191
96037,-122.8832,41.617
96038,-122.6229,40.7035
96039,-122.5371,41.5105
96040,-122.1649,40.043
96041,-122.9366,41.5403
96044,-122.5258,41.6125
96046,-123.388,41.8018
96047,-121.4637,40.7677
96048,-123.1634,40.5504
96049,-122.5265,41.9077
96050,-123.4488,40.6137
96051,-122.654,40.4318
96052,-123.0718,40.7411
96054,-122.3116,40.7098
96055,-122.8197,41.8637
96056,-122.4106,40.9105
96057,-122.8426,40.746
96058,-121.2156,41.2347
96059,-122.0992,40.0497
96061,-121.4368,41.0968
96062,-122.1128,41.2475
96063,-121.9445,41.883
96064,-121.8365,40.4331
96065,-121.5035,40.3439
96067,-122.1111,40.5653
96068,-121.571,40.3564
96069,-122.4638,41.7243
96070,-121.9233,40.9124
96071,-122.324,41.3174
96073,-121.1342,41.13
96074,-122.0409,40.6863
96075,-122.1944,40.7352
96076,-121.4585,40.6256
96078,-122.2398,40.5767
96079,-122.5814,39.8772
96080,-121.765,40.3514
96084,-122.937,40.376
96085,-122.2041,40.1252
96086,-122.3348,40.6866
96087,-122.2383,40.1795
96088,-122.1711,40.7629
96089,-122.9882,41.7736
96090,-123.2438,41.8866
96091,-122.4968,40.6109
96092,-121.8857,40.505
96093,-122.4273,40.6579
96094,-122.1186,40.0214
96095,-122.7239,41.0615
96096,-122.025,39.9272
96097,-122.9353,40.7317
96099,-122.4086,41.6661
96101,-122.1944,40.7352
96103,-121.8771,40.6526
96104,-122.6376,41.7206
96105,-122.3878,40.7043
96106,-120.5456,41.4767
96107,-120.6405,39.8127
96108,-120.1516,41.4759
96109,-120.1752,39.8057
96110,-120.5951,39.7546
96111,-119.4828,38.5029
96112,-120.7277,41.5905
96113,-120.1077,40.0008
96114,-120.7277,41.5905
96115,-120.0212,39.3928
96116,-120.162,41.8644
96117,-120.1713,40.1485
96118,-120.5098,40.2963
96119,-120.1814,41.6682
96120,-120.5079,41.2329
96121,-120.4092,40.4073
96122,-120.2297,39.663
96123,-120.5548,40.9766
96124,-119.8327,38.7713
96125,-120.3895,40.1828
96126,-120.5422,39.8005
96127,-120.16,40.8317
96128,-120.4046,39.6139
96129,-120.6269,39.5936
96130,-120.3711,39.5825
96132,-120.6641,40.4461
96133,-120.4068,40.3509
96134,-120.4051,39.7721
96135,-120.6464,40.3983
96136,-120.613,40.9509
96137,-119.5122,38.6415
96140,-121.4347,41.9316
96141,-120.7986,40.0235
96142,-120.2824,40.3406
96143,-121.0226,40.3038
96145,-120.0753,39.2319
96146,-120.1734,39.0786
96148,-120.1357,39.0644
96150,-120.0233,39.2401
96151,-120.1445,39.1806
96152,-120.1954,39.1752
96154,-120.0521,39.2448
96155,-119.9865,38.917
96156,-119.995,38.9039
96157,-119.999,38.9271
96158,-120.0188,38.8753
96160,-120.043,38.8449
96161,-119.9676,38.9352
96162,-119.9767,38.9344
